id	taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	vernacularName
41733.0	41733.0	41733.0	10036.0	Craterellus fallax	Fungi	Basidiomycota	Basidiomycetes	Cantharellales	Craterellaceae	Craterellus		fallax		species	
52154.0	52154.0	52154.0	51929.0	Leptotila cassinii	Animalia	Chordata	Aves	Columbiformes	Columbidae	Leptotila		cassinii		species	Paloma pechigrís
28917.0	28917.0	28917.0	9065.0	Solanum rovirosanum	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Solanum		rovirosanum		species	Tomatillo
22361.0	22361.0	22361.0	7543.0	Scleria macrophylla	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Scleria		macrophylla		species	
35822.0	35822.0	35822.0	11881.0	Mactrotoma (subg. Micromactra) fonsecana	Animalia	Mollusca	Bivalvia	Veneroida	Mactridae	Mactrotoma	Micromactra	fonsecana		species	Almeja (Costa Rica), almeja miona (Panamá).
28918.0	28918.0	28918.0	9065.0	Solanum rudepannum	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Solanum		rudepannum		species	
23064.0	23064.0	23064.0	7708.0	Inga leiocalycina	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Mim.	Inga		leiocalycina		species	Guabo colorado o guabo ron-ron
51458.0	51458.0	51458.0	51457.0	Vampyrodes major	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Vampyrodes		major		species	Murciélago
30433.0	30433.0	30433.0	9420.0	Polyporus tenuiculus	Fungi	Basidiomycota	Basidiomycetes	Poriales	Polyporaceae	Polyporus		tenuiculus		species	Oreja de palo
25497.0	25497.0	25497.0	8320.0	Ardisia auriculata	Plantae	Magnoliophyta	Magnoliopsida	Primulales	Myrsinaceae	Ardisia		auriculata		species	
62822.0	62822.0	62822.0	4901.0	Polycyrtus areolaris	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Polycyrtus		areolaris		species	Avispa
28182.0	28182.0	28182.0	8908.0	Palicourea angustifolia	Plantae	Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae	Palicourea		angustifolia		species	cefecillo
26872.0	26872.0	26872.0	8569.0	Petiveria alliacea	Plantae	Magnoliophyta	Magnoliopsida	Caryophyllales	Phytolaccaceae	Petiveria		alliacea		species	Zorrillo.
51732.0	51732.0	51732.0	51731.0	Pachyramphus aglaiae	Animalia	Chordata	Aves	Passeriformes	Tityridae	Pachyramphus		aglaiae		species	Cabezón plomizo
51751.0	51751.0	51751.0	51750.0	Hylocharis eliciae	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Hylocharis		eliciae		species	Colibrí, gorrión, colibrí colidorado
53101.0	53101.0	53101.0	66531.0	Craugastor rayo	Animalia	Chordata	Amphibia	Anura	Craugastoridae	Craugastor		rayo		species	Ranita, sapito
62123.0	62123.0	62123.0	62122.0	Aderkomyces albostrigosus	Fungi	Ascomycota	Discomycetes	Ostropales	Gomphillaceae	Aderkomyces		albostrigosus		species	Liquen.
53139.0	53139.0	53139.0	53137.0	Imantodes gemmistratus	Animalia	Chordata	Reptilia	Squamata	Dipsadidae	Imantodes		gemmistratus		species	Culebra bejuquillo cabezona, dormilona de bandas</BR> Inglés: Banded blunthead
27972.0	27972.0	27972.0	8846.0	Rubus glaucus	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Rosaceae	Rubus		glaucus		species	Mora.</BR> Mora de montaña.</BR>
52539.0	52539.0	52539.0	51910.0	Vireo flavoviridis	Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo		flavoviridis		species	Fraile, cazadora, vireo cabecigrís
53119.0	53119.0	53119.0	53118.0	Mastigodryas melanolomus	Animalia	Chordata	Reptilia	Squamata	Colubridae	Mastigodryas		melanolomus		species	Lagartijera olivácea, corredora común</BR> Inglés: Olive lizard eater, neotropical racer
48995.0	48995.0	48995.0	11126.0	Doto kekoldi	Animalia	Mollusca	Gastropoda	Nudibranchia	Dotidae	Doto		kekoldi		species	Babosa marina, nudibranquio.
53633.0	53633.0	53633.0	52628.0	Euphonia minuta	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia		minuta		species	Agüío, canaria, eufonia menuda
51428.0	51428.0	51428.0	51427.0	Phylloderma stenops	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Phylloderma		stenops		species	Murciélago
37067.0	37067.0	37067.0	5845.0	Tabanus platycerus	Animalia	Arthropoda	Insecta	Diptera	Tabanidae	Tabanus		platycerus		species	Tabanos
20060.0	20060.0	20060.0	6985.0	Vallesia aurantiaca	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Vallesia		aurantiaca		species	
21081.0	21081.0	21081.0	7235.0	Crescentia cujete	Plantae	Magnoliophyta	Magnoliopsida	Scrophulariales	Bignoniaceae	Crescentia		cujete		species	Jícaro, calabacero.
53747.0	53747.0	53747.0	71078.0	Thalasseus elegans	Animalia	Chordata	Aves	Charadriiformes	Laridae	Thalasseus		elegans		species	Pagaza elegante
52972.0	52972.0	52972.0	52970.0	Sphaerodactylus homolepis	Animalia	Chordata	Reptilia	Squamata	Sphaerodactylidae	Sphaerodactylus		homolepis		species	Geco enano común. </BR>Inglés:  Common Pigmy Gecko
28895.0	28895.0	28895.0	9065.0	Solanum jamaicense	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Solanum		jamaicense		species	
52817.0	52817.0	52817.0	52816.0	Coleonyx mitratus	Animalia	Chordata	Reptilia	Squamata	Eublepharidae	Coleonyx		mitratus		species	Gecko bandeado tropical.</BR>Inglés:  Tropical banded Gecko
30805.0	30805.0	30805.0	9581.0	Clavulinopsis fusiformis	Fungi	Basidiomycota	Basidiomycetes	Cantharellales	Clavariaceae	Clavulinopsis		fusiformis		species	
45056.0	45056.0	45056.0	9582.0	Geastrum lloydianum	Fungi	Basidiomycota	Basidiomycetes	Lycoperdales	Geastraceae	Geastrum		lloydianum		species	Estrella de tierra
26798.0	26798.0	26798.0	8552.0	Averrhoa carambola	Plantae	Magnoliophyta	Magnoliopsida	Geraniales	Oxalidaceae	Averrhoa		carambola		species	Carambola.
27621.0	27621.0	27621.0	8738.0	Coccoloba uvifera	Plantae	Magnoliophyta	Magnoliopsida	Polygonales	Polygonaceae	Coccoloba		uvifera		species	Uva de Playa, Papaturro.
24290.0	24290.0	24290.0	8033.0	Nectandra hypoleuca	Plantae	Magnoliophyta	Magnoliopsida	Laurales	Lauraceae	Nectandra		hypoleuca		species	<I>Tiquísaro</I>
53686.0	53686.0	53686.0	53022.0	Ungaliophis panamensis	Animalia	Chordata	Reptilia	Squamata	Ungaliophiidae	Ungaliophis		panamensis		species	Boa enana, boa de las bromelias. </BR> Inglés: Dwarf boa, southern bromeliad boa
20338.0	20338.0	20338.0	7010.0	Oreopanax standleyi	Plantae	Magnoliophyta	Magnoliopsida	Apiales	Araliaceae	Oreopanax		standleyi		species	Cacho de venado.
53734.0	53734.0	53734.0	53375.0	Busarellus nigricollis	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Busarellus		nigricollis		species	Gavilán pescador, gavilán de ciénega
68966.0	68966.0	68966.0	7315.0	Tillandsia streptophylla	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Tillandsia		streptophylla		species	Piñuela, bromelia.
28971.0	28971.0	28971.0	9079.0	Helicteres guazumifolia	Plantae	Magnoliophyta	Magnoliopsida	Malvales	Sterculiaceae	Helicteres		guazumifolia		species	Guácimo torcido, Rabo de chanco, Tornillo.
21544.0	21544.0	21544.0	7341.0	Peniocereus hirschtianus	Plantae	Magnoliophyta	Magnoliopsida	Caryophyllales	Cactaceae	Peniocereus		hirschtianus		species	<I>Cereus hirschtianus</I> K. Schum., Gesamtbeschr. Kakt. 130. 1897.
59683.0	59683.0	59683.0	59332.0	Lobaria subdissecta	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Lobariaceae	Lobaria		subdissecta		species	Liquen.
21393.0	21393.0	21393.0	7315.0	Tillandsia longifolia	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Tillandsia		longifolia		species	
32539.0	32539.0	32539.0	6930.0	Xylopia sericea	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Annonaceae	Xylopia		sericea		species	
28972.0	28972.0	28972.0	9080.0	Herrania purpurea	Plantae	Magnoliophyta	Magnoliopsida	Malvales	Sterculiaceae	Herrania		purpurea		species	Cacao de mono
53638.0	53638.0	53638.0	52664.0	Chlorothraupis carmioli	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Chlorothraupis		carmioli		species	Tangara aceitunada, tangara de Carmiol
53454.0	53454.0	53454.0	53452.0	Porzana flaviventer	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		flaviventer		species	Polluela pechiamarilla
27863.0	27863.0	27863.0	8803.0	Notholaena candida	Plantae	Pteridophyta	Pteropsida	Filicales	Pteridaceae	Notholaena		candida		species	
19891.0	19891.0	19891.0	6917.0	Annona purpurea	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Annonaceae	Annona		purpurea		species	Toreta, Soncoya.
56635.0	56635.0	56635.0	5118.0	Hylax costaricensis	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Hylax		costaricensis		species	
15129.0	15129.0	15129.0	5076.0	Canthidium centrale	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Canthidium		centrale		species	Ruedacaca, caquero, escarabajo, abejón.
53608.0	53608.0	53608.0	52516.0	Catharus mexicanus	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus		mexicanus		species	Zorzal cabecinegro
53725.0	53725.0	53725.0	53321.0	Stenella attenuata	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Stenella		attenuata		species	Delfín manchado (CR), delfín pintado, delfín moteado, delfín manchado pantropical, <I>spotted dolphin</I> , pantropical spotted dolphin
53594.0	53594.0	53594.0	51959.0	Elaenia chiriquensis	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Elaenia		chiriquensis		species	Elainia sabanera
62226.0	62226.0	62226.0	10983.0	Lenzites acuta	Fungi	Basidiomycota	Basidiomycetes	Poriales	Coriolaceae	Lenzites		acuta		species	Oreja de palo
53512.0	53512.0	53512.0	51530.0	Promops centralis	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Promops		centralis		species	Murciélago
29061.0	29061.0	29061.0	9102.0	Ternstroemia multiovulata	Plantae	Magnoliophyta	Magnoliopsida	Theales	Theaceae	Ternstroemia		multiovulata		species	
55566.0	55566.0	55566.0	11102.0	Agra paratax	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agra		paratax		species	Parataxonomists' <I>Agra</I>
28219.0	28219.0	28219.0	8912.0	Posoqueria latifolia	Plantae	Magnoliophyta	Magnoliopsida	Rubiales	Rubiaceae	Posoqueria		latifolia		species	Carica, picarito, boca de vieja, fruta de mono, guayaba mica, guayabo de mono, manzana de mica, querica
53751.0	53751.0	53751.0	76873.0	Chroicocephalus philadelphia	Animalia	Chordata	Aves	Charadriiformes	Laridae	Chroicocephalus		philadelphia		species	Gaviota de Bonaporte
25902.0	25902.0	25902.0	8435.0	Elleanthus cynarocephalus	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Elleanthus		cynarocephalus		species	Orquídea
22364.0	22364.0	22364.0	7543.0	Scleria mitis	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Scleria		mitis		species	
20406.0	20406.0	20406.0	7022.0	Chamaedorea tepejilote	Plantae	Magnoliophyta	Liliopsida	Arecales	Arecaceae	Chamaedorea		tepejilote		species	
52275.0	52275.0	52275.0	52274.0	Semnornis frantzii	Animalia	Chordata	Aves	Piciformes	Semnornithidae	Semnornis		frantzii		species	Cocora, barbudo cocora
21502.0	21502.0	21502.0	7328.0	Bursera grandifolia	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Burseraceae	Bursera		grandifolia		species	
23954.0	23954.0	23954.0	7911.0	Heliconia secunda	Plantae	Magnoliophyta	Liliopsida	Zingiberales	Heliconiaceae	Heliconia		secunda		species	
53443.0	53443.0	53443.0	71077.0	Onychoprion anaethetus	Animalia	Chordata	Aves	Charadriiformes	Laridae	Onychoprion		anaethetus		species	Charrán embridado
53541.0	53541.0	53541.0	51869.0	Calidris pusilla	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris		pusilla		species	Becacina, patudo, correlimos semipalmado
53072.0	53072.0	53072.0	53070.0	Smilisca phaeota	Animalia	Chordata	Amphibia	Anura	Hylidae	Smilisca		phaeota		species	Rana
21298.0	21298.0	21298.0	7306.0	Catopsis pedicellata	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Catopsis		pedicellata		species	
23050.0	23050.0	23050.0	7708.0	Inga cylindrica	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Fabaceae/Mim.	Inga		cylindrica		species	Guaba.
25445.0	25445.0	25445.0	9208.0	Ficus schippii	Plantae	Magnoliophyta	Magnoliopsida	Urticales	Moraceae	Ficus		schippii		species	
22282.0	22282.0	22282.0	7532.0	Hypolytrum longifolium	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Hypolytrum		longifolium		species	
24140.0	24140.0	24140.0	7978.0	Discophora guianensis	Plantae	Magnoliophyta	Magnoliopsida	Celastrales	Icacinaceae	Discophora		guianensis		species	
21361.0	21361.0	21361.0	7313.0	Racinaea contorta	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Racinaea		contorta		species	Piñuela crispada, parásita crispada, piñuela.
22593.0	22593.0	22593.0	7599.0	Cavendishia linearifolia	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Ericaceae	Cavendishia		linearifolia		species	
28521.0	28521.0	28521.0	8966.0	Paullinia turbacensis	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Sapindaceae	Paullinia		turbacensis		species	
28915.0	28915.0	28915.0	9065.0	Solanum quitoense	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Solanum		quitoense		species	Naranjilla, huevo de perro.
25772.0	25772.0	25772.0	8394.0	Barbosella anaristella	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Barbosella		anaristella		species	
21214.0	21214.0	21214.0	7281.0	Cordia porcata	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Boraginaceae	Cordia		porcata		species	
20696.0	20696.0	20696.0	7105.0	Elephantopus mollis	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Elephantopus		mollis		species	
52241.0	52241.0	52241.0	52240.0	Chalybura urochrysia	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Chalybura		urochrysia		species	Colibrí, gorrión, colibrí patirrojo
21358.0	21358.0	21358.0	7312.0	Puya dasylirioides	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Puya		dasylirioides		species	Piñuela, puya.
22713.0	22713.0	22713.0	7636.0	Chamaesyce lasiocarpa	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	Euphorbiaceae	Chamaesyce		lasiocarpa		species	
22120.0	22120.0	22120.0	7507.0	Cyathea pinnula	Plantae	Pteridophyta	Pteropsida	Filicales	Cyatheaceae	Cyathea		pinnula		species	Rabo de mico, helecho arborescente.
22357.0	22357.0	22357.0	7543.0	Scleria interrupta	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Scleria		interrupta		species	
52317.0	52317.0	52317.0	52316.0	Thripadectes rufobrunneus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Thripadectes		rufobrunneus		species	Trepamusgo cuellirojizo
51327.0	51327.0	51327.0	51325.0	Anoura geoffroyi	Animalia	Chordata	Mammalia	Chiroptera	Phyllostomidae	Anoura		geoffroyi		species	Murciélago
21364.0	21364.0	21364.0	7313.0	Racinaea spiculosa	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Racinaea		spiculosa		species	Piñuela, epífita, parásita.
28800.0	28800.0	28800.0	9047.0	Cestrum tomentosum	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Cestrum		tomentosum		species	Zorrillo blanco.
29893.0	29893.0	29893.0	7662.0	Phyllanthus salviifolius	Plantae	Magnoliophyta	Magnoliopsida	Euphorbiales	Euphorbiaceae	Phyllanthus		salviifolius		species	
51938.0	51938.0	51938.0	51865.0	Chordeiles minor	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Chordeiles		minor		species	Añapero zumbón
53360.0	53360.0	53360.0	53359.0	Rostrhamus sociabilis	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Rostrhamus		sociabilis		species	Gavilán caracolero, elanio caracolero
52041.0	52041.0	52041.0	52040.0	Cairina moschata	Animalia	Chordata	Aves	Anseriformes	Anatidae	Cairina		moschata		species	Pato perulero, pato real
19913.0	19913.0	19913.0	6923.0	Guatteria dolichopoda	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Annonaceae	Guatteria		dolichopoda		species	
48324.0	48324.0	48324.0	9968.0	Abortiporus fractipes	Fungi	Basidiomycota	Basidiomycetes	Poriales	Coriolaceae	Abortiporus		fractipes		species	Oreja de palo
53428.0	53428.0	53428.0	53423.0	Stercorarius maccormicki	Animalia	Chordata	Aves	Charadriiformes	Stercorariidae	Stercorarius		maccormicki		species	Salteador polar
51371.0	51371.0	51371.0	51370.0	Philander opossum	Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Philander		opossum		species	Zorro cuatro ojos
52838.0	52838.0	52838.0	52834.0	Dendrophidion vinitor	Animalia	Chordata	Reptilia	Squamata	Colubridae	Dendrophidion		vinitor		species	Corredora de enredaderas, corredora quillada</BR> Inglés: Vine forest racer, keeled forest racer
22124.0	22124.0	22124.0	7507.0	Cyathea stipularis	Plantae	Pteridophyta	Pteropsida	Filicales	Cyatheaceae	Cyathea		stipularis		species	Rabo de mico, helecho arborescente.
52705.0	52705.0	52705.0	52704.0	Atlapetes albinucha	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Atlapetes		albinucha		species	Comepuntas, purisco
28870.0	28870.0	28870.0	9065.0	Solanum arboreum	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Solanum		arboreum		species	
23921.0	23921.0	23921.0	7910.0	Molinadendron hondurense	Plantae	Magnoliophyta	Magnoliopsida	Hamamelidales	Hamamelidaceae	Molinadendron		hondurense		species	Mangle
21283.0	21283.0	21283.0	7300.0	Aechmea veitchii	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Aechmea		veitchii		species	Piñuela, epífita, parásita.
12618.0	12618.0	12618.0	3352.0	Adelpha demialba	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Adelpha		demialba		species	
25834.0	25834.0	25834.0	8421.0	Cranichis lankesteri	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Cranichis		lankesteri		species	
19783.0	19783.0	19783.0	6869.0	Saurauia yasicae	Plantae	Magnoliophyta	Magnoliopsida	Theales	Actinidiaceae	Saurauia		yasicae		species	
60170.0	60170.0	60170.0	59560.0	Malcolmiella granifera	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Pilocarpaceae	Malcolmiella		granifera		species	Liquen
53114.0	53114.0	53114.0	71096.0	Engystomops pustulosus	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Engystomops		pustulosus		species	Rana tungara, sapito tungara
51519.0	51519.0	51519.0	51516.0	Molossus molossus	Animalia	Chordata	Mammalia	Chiroptera	Molossidae	Molossus		molossus		species	murciélago
20424.0	20424.0	20424.0	7029.0	Geonoma edulis	Plantae	Magnoliophyta	Liliopsida	Arecales	Arecaceae	Geonoma		edulis		species	
20013.0	20013.0	20013.0	6971.0	Mandevilla boliviensis	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Mandevilla		boliviensis		species	
61426.0	61426.0	61426.0	59288.0	Pyxine subcinerea	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Physciaceae	Pyxine		subcinerea		species	Liquen.
29846.0	29846.0	29846.0	5623.0	Gymnetosoma chevrolati	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Gymnetosoma		chevrolati		species	Escarabajo de las frutas.
51300.0	51300.0	51300.0	6965.0	Fernaldia speciosissima	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Fernaldia		speciosissima		species	
22237.0	22237.0	22237.0	7527.0	Cyperus manimae	Plantae	Magnoliophyta	Liliopsida	Cyperales	Cyperaceae	Cyperus		manimae		species	
25882.0	25882.0	25882.0	8429.0	Dichaea trichocarpa	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Dichaea		trichocarpa		species	
24586.0	24586.0	24586.0	8150.0	Elaphoglossum erinaceum	Plantae	Pteridophyta	Pteropsida	Filicales	Lomariopsidaceae	Elaphoglossum		erinaceum		species	Lengua de siervo
16741.0	16741.0	16741.0	5647.0	Amithao albopictum	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Amithao		albopictum		species	Escarabajo de frutas.
24201.0	24201.0	24201.0	8005.0	Hyptis suaveolens	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Hyptis		suaveolens		species	<I>Chan</I>, <I>chian </I>.
52025.0	52025.0	52025.0	51897.0	Egretta thula	Animalia	Chordata	Aves	Pelecaniformes	Ardeidae	Egretta		thula		species	Garza, gaceta nivosa
50624.0	50624.0	50624.0	3634.0	Urania fulgens	Animalia	Arthropoda	Insecta	Lepidoptera	Uraniidae	Urania		fulgens		species	Colipato
20007.0	20007.0	20007.0	6967.0	Lacmellea speciosa	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Apocynaceae	Lacmellea		speciosa		species	
30471.0	30471.0	30471.0	8324.0	Parathesis acostensis	Plantae	Magnoliophyta	Magnoliopsida	Primulales	Myrsinaceae	Parathesis		acostensis		species	
69387.0	69387.0	69387.0	47963.0	Aedes allotecnon	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes		allotecnon		species	
53237.0	53237.0	53237.0	53230.0	Oedipina paucidentata	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Oedipina		paucidentata		species	Salamandra
53708.0	53708.0	53708.0	53211.0	Bolitoglossa robusta	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Bolitoglossa		robusta		species	Salamandra
25525.0	25525.0	25525.0	8320.0	Ardisia pleurobotrya	Plantae	Magnoliophyta	Magnoliopsida	Primulales	Myrsinaceae	Ardisia		pleurobotrya		species	
28936.0	28936.0	28936.0	9066.0	Witheringia correana	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Witheringia		correana		species	
52673.0	52673.0	52673.0	52671.0	Tachyphonus delattrii	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tachyphonus		delattrii		species	Tangara coronidorada
22080.0	22080.0	22080.0	7501.0	Weinmannia balbisiana	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Cunoniaceae	Weinmannia		balbisiana		species	
13819.0	13819.0	13819.0	4150.0	Pero vecina	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Pero		vecina		species	Geométridos, polillas, mariposas nocturnas, gusanos medidores.
57287.0	57287.0	57287.0	8805.0	Pityrogramma austroamericana	Plantae	Pteridophyta	Pteropsida	Filicales	Pteridaceae	Pityrogramma		austroamericana		species	
24548.0	24548.0	24548.0	8150.0	Elaphoglossum andersonii	Plantae	Pteridophyta	Pteropsida	Filicales	Lomariopsidaceae	Elaphoglossum		andersonii		species	
19860.0	19860.0	19860.0	6902.0	Anacardium excelsum	Plantae	Magnoliophyta	Magnoliopsida	Sapindales	Anacardiaceae	Anacardium		excelsum		species	Espavé, espavel, rabito.
53415.0	53415.0	53415.0	53404.0	Falco columbarius	Animalia	Chordata	Aves	Falconiformes	Falconidae	Falco		columbarius		species	Esmerejón
25912.0	25912.0	25912.0	8435.0	Elleanthus muscicola	Plantae	Magnoliophyta	Liliopsida	Orchidales	Orchidaceae	Elleanthus		muscicola		species	
25106.0	25106.0	25106.0	8242.0	Conostegia macrantha	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Conostegia		macrantha		species	
52545.0	52545.0	52545.0	52543.0	Hylophilus decurtatus	Animalia	Chordata	Aves	Passeriformes	Vireonidae	Hylophilus		decurtatus		species	Verdillo menudo
54447.0	54447.0	54447.0	3500.0	Anteros allectus	Animalia	Arthropoda	Insecta	Lepidoptera	Riodinidae	Anteros		allectus		species	
53760.0	53760.0	53760.0	53455.0	Laterallus exilis	Animalia	Chordata	Aves	Gruiformes	Rallidae	Laterallus		exilis		species	Polluela pechigrís
36391.0	36391.0	36391.0	11102.0	Agra kayae	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agra		kayae		species	Kaye's <I>Agra</I>
21391.0	21391.0	21391.0	7315.0	Tillandsia lampropoda	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Tillandsia		lampropoda		species	Piñuela, epífita.
19937.0	19937.0	19937.0	6929.0	Unonopsis theobromifolia	Plantae	Magnoliophyta	Magnoliopsida	Magnoliales	Annonaceae	Unonopsis		theobromifolia		species	
35324.0	35324.0	35324.0	9095.0	Tectaria acutiloba	Plantae	Pteridophyta	Pteropsida	Filicales	Tectariaceae	Tectaria		acutiloba		species	
51988.0	51988.0	51988.0	51768.0	Amazona albifrons	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Amazona		albifrons		species	Kan-kan, lora, loro frentiblanco
21342.0	21342.0	21342.0	7311.0	Pitcairnia beachiae	Plantae	Magnoliophyta	Liliopsida	Bromeliales	Bromeliaceae	Pitcairnia		beachiae		species	
30861.0	30861.0	30861.0	9565.0	Chrysochlamys grandifolia	Plantae	Magnoliophyta	Magnoliopsida	Theales	Clusiaceae	Chrysochlamys		grandifolia		species	
53163.0	53163.0	53163.0	53162.0	Oxybelis fulgidus	Animalia	Chordata	Reptilia	Squamata	Colubridae	Oxybelis		fulgidus		species	Bejuquillo verde</BR> Inglés: Green vinesnake
56610.0	56610.0	56610.0	5167.0	Brachypnoea bebedera	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Brachypnoea		bebedera		species	
60287.0	60287.0	60287.0	59186.0	Placopsis gelida	Fungi	Ascomycota	Lecanoromycetes	Agyriales	Agyriaceae	Placopsis		gelida		species	Liquen.
29869.0	29869.0	29869.0	5632.0	Chiriquibia insignis	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Chiriquibia		insignis		species	Escarabajo de las frutas.
51636.0	51636.0	51636.0	51635.0	Conepatus semistriatus	Animalia	Chordata	Mammalia	Carnivora	Mephitidae	Conepatus		semistriatus		species	Zorro hediondo
19513.0	19513.0	19513.0	11907.0	Anadara (subg. Anadara) tuberculosa	Animalia	Mollusca	Bivalvia	Arcoida	Arcidae	Anadara	Anadara	tuberculosa		species	Piangua (Costa Rica); concha negra (Nicaragua); curil, concha negra (El Salvador); chucheca, concha prieta (Panamá)
51843.0	51843.0	51843.0	51842.0	Pteroglossus torquatus	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Pteroglossus		torquatus		species	Félix, cusingo, tití, tucancillo, tucán, tucancillo collarejo
52693.0	52693.0	52693.0	52687.0	Sporophila funereus	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Sporophila		funereus		species	Semillero picogrueso
60588.0	60588.0	60588.0	60081.0	Chalciporus chontae	Fungi	Basidiomycota	Basidiomycetes	Boletales	Strobilomycetaceae	Chalciporus		chontae		species	
